url,product_id,product_name,product_color,material,quantity,details_string,specification,price,wasprice,product_type,breadcrumb,stock,image
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%A7%D9%84%D8%AA%D8%AE%D8%B2%D9%8A%D9%86/%D8%AD%D9%84%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%85/%D8%AE%D8%B2%D8%A7%D8%A6%D9%86-%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%AF%D9%88%D9%84%D8%A7%D8%A8-%D9%85%D9%84%D8%A7%D8%A8%D8%B3-5-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8---%D8%A3%D9%86%D8%AF%D8%B1%D8%B3/p/165044747,165044747,دولاب ملابس 5 أبواب - أندرس,اللون,"{'الخامات الرئيسية': 'خشب هندسي', 'خامة الأرجل': 'معدن'}","{'الارتفاع (سم)': '220', 'العرض (سم)': '210', 'العمق (سم)': '60', 'الوزن (كجم)': '191'}",أضيفي خزانة الملابس الأنيقة لأثاث غرفة نومك، مصممة بطابع عصري وخمسة أبواب واسعة تضمن لك مساحة تخزين واسعة لاستيعاب مختلف الإكسسوارات والملابس، كما أنها تأتي بفتحات تهوية وأرفف قابلة للتعديل وقضبان علاقات لمزيد من الفائدة، لونها الأنيق يلائم مختلف أنماط الديكورات. قد يختلف لون المنتج قليلاً بسبب مصادر الإضاءة الفوتوغرافية أو إعدادات شاشتك. تستخدم صور المنتج المرفقة في أغراض التوضيح فقط.,"{'عدد الأبواب': '5', 'عدد القضبان': '2', 'عدد الرفوف': '7', 'رفوف قابلة للتعديل': 'نعم', 'أبواب بإغلاق ناعم': 'نعم', 'مع مرآة': 'نعم', 'النوع': 'خزائن ملابس بأبواب متأرجحة', 'الأسلوب': 'مدني متحضر', 'مصنوع في': 'الصين'}",1469,2099,color,الرئيسية > أثاث > التخزين > حلول التخزين في غرفة النوم > خزائن الملابس,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_01-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_02-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_03-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_04-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_05-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_06-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_07-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_08-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/165044747-165044747-HC14122022_09-2100.jpg?v=2&fmt=auto&h=345&w=345&qlt=90&sm=c"
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%A7%D9%84%D8%AA%D8%AE%D8%B2%D9%8A%D9%86/%D8%AD%D9%84%D9%88%D9%84-%D8%A7%D9%84%D8%AA%D8%AE%D8%B2%D9%8A%D9%86-%D9%81%D9%8A-%D8%BA%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%85/%D8%AE%D8%B2%D8%A7%D8%A6%D9%86-%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%AF%D9%88%D9%84%D8%A7%D8%A8-%D9%85%D9%84%D8%A7%D8%A8%D8%B3-6-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8-%D8%A3%D8%AF%D8%B1%D8%A7%D8%AC---%D9%8A%D8%A8%D9%84/p/166706890,166706890,دولاب ملابس 6 أبواب أدراج - يبل,اللون,"{'الخامات الرئيسية': 'خشب هندسي', 'خامة الأرجل': 'خشب هندسي'}","{'الارتفاع (سم)': '223', 'العرض (سم)': '240', 'العمق (سم)': '59', 'الوزن (كجم)': '240'}",تعتبر خزانة الملابس ذات الستة أبواب هذه إضافة أنيقة وعملية لأي غرفة نوم. مصممة برفوف واسعة قابلة للتعديل ومساحة تعليق ملابس طويلة مما يجعلها عملية ومريحة للاستخدام، وتأتي بمرآة على واجهة الأبواب تسمح بسهولة ارتداء الملابس، كما تتميز الأدراج بقفل ومفتاح للحفاظ على الأشياء الثمينة آمنة. قد يختلف لون المنتج قليلاً بسبب الإضاءة الفوتوغرافية أو إعدادات الشاشة/ شاشتك. تُستخدم صور المنتج المرفقة في أغراض التوضيح والتمثيل فقط.,"{'عدد الأبواب': '6', 'عدد الأدراج': '2', 'عدد القضبان': '2', 'رفوف قابلة للتعديل': 'نعم', 'أبواب بإغلاق ناعم': 'نعم', 'مع مرآة': 'نعم', 'النوع': 'خزائن ملابس بأبواب متأرجحة', 'الأسلوب': 'هوم ستيد', 'مصنوع في': 'الصين'}",5319,7599,color,الرئيسية > أثاث > التخزين > حلول التخزين في غرفة النوم > خزائن الملابس,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/166706890-166706890-HC28052024_01-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166706890-166706890-HC28052024_02-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166706890-166706890-HC28052024_03-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166706890-166706890-HC28052024_04-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166706890-166706890-HC28052024_05-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166706890-166706890-HC28052024_06-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166706890-166706890-HC28052024_07-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c"
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%A7%D9%84%D9%88%D8%AD%D8%AF%D8%A7%D8%AA/%D9%88%D8%AD%D8%AF%D8%A7%D8%AA-%D8%AE%D8%B2%D8%A7%D8%A6%D9%86-%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3/%D8%A3%D9%88%D8%AA%D9%8A%D8%B3/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%AF%D9%88%D9%84%D8%A7%D8%A8-%D9%85%D9%84%D8%A7%D8%A8%D8%B3-4-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8---%D8%A3%D9%88%D8%AA%D9%8A%D8%B3/p/167171948,167171948,دولاب ملابس 4 أبواب - أوتيس,اللون,"{'الخامات الرئيسية': 'خشب هندسي', 'خامة الأرجل': 'خشب هندسي', 'تشطيب الخامات': 'ميلامين'}","{'الارتفاع (سم)': '210', 'العرض (سم)': '154', 'العمق (سم)': '53', 'الوزن (كجم)': '110'}",صُنعت هذه الخزانة ذات الأبواب الأربعة في البرازيل، وهي حل تخزين أنيق وعملي لغرفة نومك. مصنوعة من خشب هندسي متين ومطلية بقشرة ميلامين أنيقة عالية اللمعان، ومصممة بقضبان تعليق لتنظيم الملابس، مع مرآة تعزز فائدتها مما يجعلها إضافة مثالية لأي غرفة نوم حديثة. قد يختلف لون المنتج قليلاً بسبب الإضاءة الفوتوغرافية أو إعدادات الشاشة/ شاشتك. تُستخدم صور المنتج المرفقة في أغراض التوضيح والتمثيل فقط.,"{'عدد الأبواب': '4', 'عدد القضبان': '2', 'عدد الرفوف': '5', 'مع مرآة': 'نعم', 'النوع': 'خزائن ملابس بأبواب متأرجحة', 'الأسلوب': 'مدني متحضر', 'مصنوع في': 'البرازيل'}",1119,1599,color,الرئيسية > أثاث > غرفة النوم > خزائن الملابس,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/167171948-167171948-HC11112024_01-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/167171948-167171948-HC11112024_02-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/167171948-167171948-HC11112024_03-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/167171948-167171948-HC11112024_04-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/167171948-167171948-HC11112024_05-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/167171948-167171948-HC11112024_06-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/167171948-167171948-HC11112024_07-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c"
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%BA%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%85/%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%91%D8%A9/%D8%A3%D8%B3%D8%B1%D9%91%D8%A9-%D9%83%D9%88%D9%8A%D9%86/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%B3%D8%B1%D9%8A%D8%B1-%D9%83%D9%88%D9%8A%D9%86---%D9%83%D8%A7%D9%8A---160x200-%D8%B3%D9%85/p/168232678,168232678,سرير كوين - كاي - 160x200 سم,اللون,"{'نوع خامة الإطار': 'خشب مطاط', 'خامة الأرجل': 'خشب صلب', 'نوع خامات الأرجل': 'خشب مطاط', 'خامة التنجيد': 'قماش', 'خامة الإطار': 'خشب صلب'}","{'الارتفاع (سم)': '104', 'العرض (سم)': '170', 'العمق (سم)': '233', 'الوزن (كجم)': '110'}",يتميز سرير كاي بتصميم أنيق ومريح، مصنوع من خشب طبيعي متين يضمن جودة استثنائية. يوفر اللوح الأمامي المنجّد راحة فائقة ولمسة جمالية راقية لغرفة نومك. كما أن القاعدة الشرائحية القوية تدعم المرتبة بشكل مثالي، مما يضمن تهوية صحية ونوم هادئ. قد يختلف لون المنتج قليلاً بسبب الإضاءة الفوتوغرافية أو إعدادات الشاشة/ شاشتك. تُستخدم صور المنتج المرفقة في أغراض التوضيح والتمثيل فقط. تُباع المرتبة بشكل منفصل.,"{'الحجم القياسي للوحدة': 'كوين', 'حجم المرتبة': 'كوين - 160x200 سم', 'نمط اللوح الرأسي': 'لوح رأسي منجد', 'نمط القاعدة': 'شرائح خشبية', 'النوع': 'أسرّة', 'الأسلوب': 'هوم ستيد', 'مصنوع في': 'ماليزيا'}",1049,1499,color,الرئيسية > أثاث > غرفة النوم > الأسرّة > أسرّة كوين,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/168232678-168232678-HC18082025_01-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168232678-168232678-HC18082025_02-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168232678-168232678-HC18082025_03-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168232678-168232678-HC18082025_04-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168232678-168232678-HC18082025_05-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168232678-168232678-HC18082025_06-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168232678-168232678-HC18082025_07-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c"
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%A7%D9%84%D9%88%D8%AD%D8%AF%D8%A7%D8%AA/%D9%88%D8%AD%D8%AF%D8%A7%D8%AA-%D8%AE%D8%B2%D8%A7%D8%A6%D9%86-%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%A8%D8%B3/%D8%A3%D9%88%D8%AA%D9%8A%D8%B3/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%AE%D8%B2%D8%A7%D9%86%D8%A9-%D9%85%D9%84%D8%A7%D8%A8%D8%B3-6-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8-%D9%85%D8%B9-%D9%85%D8%B1%D8%A2%D8%A9---%D8%A3%D9%88%D8%AA%D9%8A%D8%B2/p/166170590,166170590,خزانة ملابس 6 أبواب مع مرآة - أوتيز,اللون,"{'الخامات الرئيسية': 'خشب هندسي', 'خامة الأرجل': 'خشب هندسي'}","{'الارتفاع (سم)': '210', 'العرض (سم)': '230', 'العمق (سم)': '53', 'الوزن (كجم)': '148'}",تتميز خزانة الملابس الرائعة هذه بتصميم عصري أنيق، مصنوعة في البرازيل من الخشب الهندسي وتتميز بلمسة نهائية مطلية. مصممة بمساحة واسعة بـ 6 أبواب ومجموعة من الأرفف الثابتة والقابلة للتعديل لتلبية احتياجات التخزين المتنوعة، بالإضافة إلى مرآة تعزز أناقتها وفائدتها. قد يختلف لون المنتج قليلاً بسبب مصادر الإضاءة الفوتوغرافية أو إعدادات شاشتك. تستخدم صور المنتج المرفقة في أغراض التوضيح فقط.,"{'عدد الأبواب': '6', 'عدد القضبان': '2', 'عدد الرفوف': '7', 'رفوف قابلة للتعديل': 'نعم', 'مع مرآة': 'نعم', 'النوع': 'خزائن ملابس بأبواب متأرجحة', 'الأسلوب': 'مدني متحضر', 'مصنوع في': 'البرازيل'}",1819,2599,color,الرئيسية > أثاث > التخزين > حلول التخزين في غرفة النوم > خزائن الملابس,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_01-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_01-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_02-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_03-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_04-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_05-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_06-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_07-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166170590-166170598-HC16122023_08-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c"
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%BA%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%85/%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%91%D8%A9/%D8%A3%D8%B3%D8%B1%D9%91%D8%A9-%D9%83%D9%88%D9%8A%D9%86/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%B3%D8%B1%D9%8A%D8%B1-%D9%83%D9%88%D9%8A%D9%86---%D8%B3%D9%88%D9%84%D9%8A%D9%84---160x200-%D8%B3%D9%85/p/168271771,168271771,سرير كوين - سوليل - 160x200 سم,اللون,"{'خامة الأرجل': 'خشب هندسي', 'خامة الإطار': 'خشب هندسي'}","{'الارتفاع (سم)': '122', 'العرض (سم)': '178', 'العمق (سم)': '231', 'الوزن (كجم)': '110'}",ارتقِ بغرفة نومك مع هذا السرير المنجد العصري الذي يجمع بين الراحة الفائقة والتصميم الأنيق. يتميز بقماش منسوج فاخر ومسند رأس فخم مبطن، ويوفر دعمًا استثنائيًا. صُنع في ماليزيا لضمان المتانة والجودة، مع أرجل متينة من خشب المطاط. قد يختلف لون المنتج قليلاً بسبب الإضاءة الفوتوغرافية أو إعدادات الشاشة/ شاشتك. تُستخدم صور المنتج المرفقة في أغراض التوضيح والتمثيل فقط. تُباع المرتبة بشكل منفصل.,"{'الحجم القياسي للوحدة': 'كوين', 'حجم المرتبة': 'كوين - 160x200 سم', 'نمط اللوح الرأسي': 'لوح رأسي منجد', 'نمط القاعدة': 'شرائح خشبية', 'النوع': 'أسرّة', 'الأسلوب': 'هوم ستيد', 'مصنوع في': 'ماليزيا'}",1399,1999,color,الرئيسية > أثاث > غرفة النوم > الأسرّة > أسرّة كوين,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/168271771-168271771-HC18082025_01-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168271771-168271771-HC18082025_02-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168271771-168271771-HC18082025_03-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168271771-168271771-HC18082025_04-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168271771-168271771-HC18082025_05-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168271771-168271771-HC18082025_06-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c"
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%BA%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%85/%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D9%91%D8%A9/%D8%A3%D8%B3%D8%B1%D9%91%D8%A9-%D8%B3%D9%88%D8%A8%D8%B1-%D9%83%D9%8A%D9%86%D8%AC/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%B3%D8%B1%D9%8A%D8%B1-%D9%85%D9%82%D8%A7%D8%B3-%D8%B3%D9%88%D8%A8%D8%B1-%D9%83%D9%8A%D9%86%D8%AC---%D9%83%D9%84%D8%A7%D9%88%D8%AF---200x200-%D8%B3%D9%85/p/168541506,168541506,سرير مقاس سوبر كينج - كلاود - 200x200 سم,اللون,"{'خامة الأرجل': 'خشب هندسي', 'خامة الإطار': 'خشب هندسي'}","{'الارتفاع (سم)': '114', 'العرض (سم)': '222', 'العمق (سم)': '224', 'الوزن (كجم)': '58'}",أضفِ لمسة من الأناقة المعاصرة إلى غرفة نومك مع السرير المذهل هذا. يتميز بتصميم فريد مع لوح رأسي سميك ومُبطن بإسفنج عالي الكثافة يوفر راحة ودعمًا فائقين، مما يجعله مثاليًا للجلوس والاسترخاء مع كتاب أو فنجان قهوة، ومُنجد بقماش فاخر يضمن ملمسًا ناعمًا ومتانة طويلة الأمد، وهو استثمار مدروس يجلب الرفاهية والفخامة إلى قلب غرفتك. قد يختلف لون المنتج قليلاً بسبب الإضاءة الفوتوغرافية أو إعدادات الشاشة/ شاشتك. تُستخدم صور المنتج المرفقة في أغراض التوضيح والتمثيل فقط. تُباع المرتبة بشكل منفصل.,"{'الحجم القياسي للوحدة': 'سوبر كينج', 'حجم المرتبة': 'سوبر كينج - 200x200 سم', 'نمط اللوح الرأسي': 'لوح رأسي منجد', 'نمط القاعدة': 'شرائح خشبية', 'النوع': 'أسرّة', 'الأسلوب': 'مدني متحضر', 'مصنوع في': 'الصين'}",1299,1899,color,الرئيسية > أثاث > غرفة النوم > الأسرّة > أسرّة سوبر كينج,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/168541506-168541506-HC04112025_01-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168541506-168541506-HC04112025_02-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168541506-168541506-HC04112025_03-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168541506-168541506-HC04112025_04-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168541506-168541506-HC04112025_05-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/168541506-168541506-HC04112025_06-2100.jpg?fmt=auto&h=345&w=345&qlt=90&sm=c"
https://www.homecentre.com/ae/ar//%D8%A3%D8%AB%D8%A7%D8%AB/%D8%BA%D8%B1%D9%81%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%85/%D8%A3%D8%B7%D9%82%D9%85-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B1/%D9%87%D9%88%D9%85-%D8%B3%D9%86%D8%AA%D8%B1-%D8%B7%D9%82%D9%85-%D8%BA%D8%B1%D9%81%D8%A9-%D9%86%D9%88%D9%85-%D9%83%D9%8A%D9%86%D8%AC--6-%D9%82%D8%B7%D8%B9---%D8%B9%D8%A7%D9%84%D9%8A%D8%A9---180x200-%D8%B3%D9%85/p/166009172,166009172,طقم غرفة نوم كينج- 6 قطع - عالية - 180x200 سم,اللون,"{'الخامات الرئيسية': 'خشب هندسي', 'خامة الأرجل': 'خشب هندسي', 'خامة التنجيد': 'قماش'}","{'ارتفاع الأرضية إلى أعلى الحاجز (سم)': '26', 'مسافة التخزين تحت السرير (سم)': '18'}",اختاري الفخامة والجاذبية الملكية في غرفتك بانتقاء طقم غرفة النوم الراقي هذا، مصنوع في ماليزيا، من الخشب الهندسي بلمسة نهائية لامعة وتصميم مزخرف ينضح بالتميّز، يأتي نصف منجد بقماش معنقد بجمال لافت، مع نسيج جرام على كل متر مربع عالي الجودة لإضفاء لمسة إضافية من الجاذبية، مزود بزينة معدنية ساحرة على اللوح الرأسي، وأرجل منمقة تعزز من جماله، كما يضمن هيكل لوح السرير الثبات ويعزز الوضعية الجيدة للجسم، لتنعمي بنوم مريح، علاوة على طاولات الجانبية وخزانة الملابس ومرآة ومقعد المصاحبة تكمل السرير والطقم بشكل مثالي، مما يخلق مظهرًا منسجمًا وأنيقًا في غرفتك، بآلية إغلاق ناعمة لسهولة الاستخدام وتزيد من طول العمر، كما يضمن النظام المضاد الانقلاب تجربة استخدام آمنة في خزانة الملابس والمرآة والخزانة ذات الأدراج. قد يختلف لون المنتج قليلاً بسبب مصادر الإضاءة الفوتوغرافية أو إعدادات شاشتك. تستخدم صور المنتج المرفقة في أغراض التوضيح فقط. المرتبة تُباع منفصلة,"{'يتضمن الطقم': 'سرير، 2 طاولة سرير جانبية، طاولة تزيين، مرآة، مقعد', 'الحجم القياسي للوحدة': 'كينج', 'حجم المرتبة': 'كينج - 180x200 سم', 'نمط اللوح الرأسي': 'لوح رأسي منجد | لوح رأسي معنقد', 'نمط القاعدة': 'لوح سرير', 'النوع': 'أطقم غرفة النوم', 'الأسلوب': 'طابع ملكي', 'مصنوع في': 'ماليزيا'}",10149,14499,color,الرئيسية > أثاث > غرفة النوم > أطقم السرير,متوفر في المخزون أونلاين,"https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_01-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_02-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_03-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_04-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_05-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_06-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_07-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_08-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_09-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_010-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_011-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_012-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_013-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_014-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_015-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_016-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_017-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_018-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c,https://media.homecentre.com/i/homecentre/166009172-166009172-HC16122023_019-2100.jpg?v=1&fmt=auto&h=345&w=345&qlt=90&sm=c"
